Reference	ID	Tags	Quote	Occurrence	Question	Response
99:1	tddk				How should the nations respond to Yahweh’s reign?	The nations should tremble in response to Yahweh’s reign.
99:1	jxkr				Why does the earth quake?	The earth quakes because Yahweh sits enthroned above the cherubim.
99:2	v5yl				Why is Yahweh exhalted above all the nations?	Yahweh is exalted because he is great in Zion.
99:3	gkug				Why should the nations praise Yahweh’s great and awesome name?	The nations should praise Yahweh’s name because he is holy.
99:4	gd4e				How does the writer describe the king?	The writer says the king is strong and he loves justice.
99:5	vt9f				How does the writer say that the nations should respond to Yahweh?	The writer says that the nations should praise Yahweh and worship at his footstool because he is holy.
99:6	rvdf				Who were some of those men who prayed to Yahweh and he answered them?	Some of those men who prayed to Yahweh and he answered them were Moses, Aaron, and Samuel.
99:7	ffm7				How did the men who prayed to Yahweh respond to what he said?	The men who prayed kept Yahweh’s solemn commands and the statutes that he gave them.
99:8	qr9u				What did Yahweh do for the men who prayed to him?	Yahweh forgave them though he punished their sinful deeds.
99:9	ftyr				What does the writer encourage everyone to do?	The writer says to praise Yahweh and worship at his holy hill because he is holy.
100:1	dfrj				Who does the writer invite to shout joyfully to Yahweh?	He invites all the earth to shout joyfully to Yahweh.
100:2	l6th				How should people come into Yahweh’s presence?	They should come before his presence with joyful singing.
100:3	pyx5				Why does image does the writer use to show how people belong to Yahweh?	He says they are Yahweh’s people and the sheep of his pasture.
100:4	gwb6				How should people enter into Yahweh’s gates and courts?	They should enter into his gates with thanksgiving and into his courts with praise.
100:5	jkbv				What does the writer says endures forever?	He says that Yahweh’s covenant faithfulness endures forever.
101:1	y8s3				Of what two qualities will David sing?	He will sing of covenant faithfulness and justice.
101:3	qy0w				What has David not put before his eyes?	He has not put wrong doing before his eyes.
101:5	jwy9				Who will David destroy?	He will destroy whoever secretly slanders his neighbor.
101:6	tsh1				What kind of people does David want to sit at his side and serve him?	David wants the faithful of the land to sit at his side, and those who walk in integrity to serve him.
101:7	gizi				Who will David not allow to remain within his house?	He will not allow deceitful people to remain within his house.
101:8	ja1a				How often does David say that he will destroy all the wicked from the land?	Morning by morning, he will destroy all the wicked.
102:2	cfxe				What does the afflicted pray for Yahweh not to do in his time of trouble?	The afflicted prays for Yahweh not to hide his face from him in his time of trouble.
102:4	xtf6				To what does the afflicted compare his crushed heart?	The afflicted says that he is like grass that has withered.
102:5	trm7				What has happened due to the afflicted’s continual groaning?	With the afflicted’s continual groaning, he has become very thin.
102:8	x493				How do those who mock the afflicted use his name?	Those who mock the afflicted use his name in curses.
102:10	o4q7				How does the afflicted say he has been treated by Yahweh’s anger?	The afflicted says that God has lifted him up to throw him down.
102:12	uzfs				How long will the fame of Yahweh endure?	The writer says that Yahweh’s fame is for all generations.
102:14	j159				For what do the servants of Yahweh feel compassion?	Yahweh’s servants feel compassion for the dust of Zion’s ruins.
102:15	xdo3				How will the kings of the earth show respect for Yahweh?	All the kings of the earth will honor Yahweh’s glory.
102:17	dc7e				To what action of the destitute will Yahweh respond?	Yahweh will respond to the prayer of the destitute.
102:18	amsr				How does the writer show how far into the future Yahweh’s praise will continue?	He writes that a people not yet born will praise Yahweh.
102:19	wxwg				What does Yahweh view from heaven?	From heaven Yahweh has viewed the earth.
102:22	arux				For what action are the peoples and kingdoms gathered together?	The peoples and kingdoms gather together to serve Yahweh.
102:24	utky				For what does the afflicted writer plead for God not to do?	The writer said, “My God, do not take me away in the middle of life.”
102:25	nmrr				What does the writer say Yahweh did in ancient times.	The writer says that in ancient times Yahweh set the earth in place.
102:27	s9ak				How long will the years of Yahweh endure?	Yahweh’s years will have no end.
102:28	bgam				Where does the writer say the descendants of Yahweh’s servants will live?	The descendants of Yahweh’s servants will live in his presence.
103:2	x3eu				What does David not want to forget?	He does not want to forget all of Yahweh’s good deeds.
103:4	ht8a				With what does David say Yahweh crowns his soul?	He crowns his soul with covenant faithfulness and acts of tender mercy.
103:6	cbig				What does Yahweh do for all who are oppressed?	Yahweh does acts of justice for all who are oppressed.
103:7	pahb				What did Yahweh make known to the descendants of Israel?	He made known his deeds to the descendants of Israel.
103:9	xpvv				What does David say that Yahweh will not always do?	He says Yahweh will not always discipline, and is not always angry.
103:10	bnfi				David says that Yahweh does not deal with us in what way?	Yahweh does not deal with us as our sins deserve.
103:13	kc65				In what special way does Yahweh have compassion on those who honor him?	Yahweh has compassion on those who honor him in the same way as a father has compassion on his children.
103:17	aogm				How long does the covenant faithfulness of Yahweh last?	The covenant faithfulness of Yahweh is from everlasting to everlasting on those who honor him.
103:19	idwa				Where has Yahweh established his throne?	Yahweh has established his throne in the heavens.
103:20	xprq				Who are the ones with great strength who are called to bless Yahweh and obey his word?	His angels are called to obey his word.
103:22	eix4				Who are the servants that David says carry out Yahweh’s will?	All of Yahweh’s angel armies carry out his will.
104:1	gwjg				How does the writer say that Yahweh is clothed?	He says that Yahweh is clothed with splendor and majesty.
104:2	r52z				In what way does Yahweh spread out the heavens?	He spreads out the heavens like a tent curtain.
104:5	benw				What does the writer say will never happen to the foundations of the earth that Yahweh laid?	The foundations of the earth will never be moved.
104:7	pkcd				What does the writer say made the waters to recede?	Yahweh’s rebuke made the waters recede.
104:9	xfnn				Why will the waters not cover the earth again?	Yahweh set a boundary for them that they will not cross.
104:15	slnq				What three things does the writer say Yahweh provides for man?	Yahweh provides wine to make man happy, oil to make his face shine, and food to sustain his life
104:19	nln9				What did Yahweh appoint the moon and the sun to mark?	He appointed the moon to mark the seasons and the sun to know its time for setting.
104:22	x92d				What happens to the young lions when the sun rises?	When the sun rises, they retreat and sleep in their dens.
