Reference	ID	Tags	SupportReference	Quote	Occurrence	Note
11:8	a2nh		rc://*/ta/man/translate/figs-hendiadys	תֶּחֶזְק֗וּ וּ⁠בָאתֶם֙	1	The two words **be strong** and **go in** express a single idea. The word **be strong** tells how they will be able to go in and conquer the land. If it would be more natural in your language, you could express this meaning in a different way. Alternate translation: “you may be prepared to go in”
11:8	ppnc		rc://*/ta/man/translate/figs-go	וּ⁠בָאתֶם֙	1	In a context such as this, your language might say “come” instead of **go**. Alternate translation: “and come in”
11:8	z7fm		rc://*/ta/man/translate/figs-explicit	עֹבְרִ֥ים	1	Moses is using the term **going over** because the Israelites must cross the Jordan River to enter into Canaan. You could include this information if that would be helpful to your readers. Alternate translation: “are crossing the Jordan”
11:9	n8nw		rc://*/ta/man/translate/grammar-connect-logic-goal	וּ⁠לְמַ֨עַן	1	Here, **so that** marks what comes after it as the goal or purpose of obeying Yahweh. Use a connector in your language that makes it clear that this is the purpose.
11:9	h376		rc://*/ta/man/translate/figs-metaphor	תַּאֲרִ֤יכוּ יָמִים֙	1	If the Israelites obey Yahweh, they will **prolong** the **days** when they live on the land. Moses is speaking of time as if it were something over which man could exercise control, to prolong it. You could include this information if it would be helpful for your readers. Alternate translation: “you may dwell continuosly”
11:9	xc4c		rc://*/ta/man/translate/figs-metaphor	לַ⁠אֲבֹתֵי⁠כֶ֛ם	1	Moses is using the term **fathers** to mean “ancestors.” If it would be helpful in your language, you could state the meaning plainly. Alternate translation: “to your predecessors”
11:9	gfv3		rc://*/ta/man/translate/figs-idiom	אֶ֛רֶץ זָבַ֥ת חָלָ֖ב וּ⁠דְבָֽשׁ	1	See how you translated this in [6:3](../06/03.md).
11:10	k7s4		rc://*/ta/man/translate/figs-youcrowd	אַתָּ֤ה & תִּזְרַע֙ אֶֽת־זַרְעֲ⁠ךָ֔ וְ⁠הִשְׁקִ֥יתָ בְ⁠רַגְלְ⁠ךָ֖	1	Even though Moses is speaking to all the Israelites, **you** and **your** are singular here. If the singular forms of these pronouns would not be natural in your language, you could use the plural forms in your translation.\r\n
11:10	gsqu		rc://*/ta/man/translate/figs-explicit	אֶֽת־זַרְעֲ⁠ךָ֔	1	Here, **seed** refers literally to the seeds used in farming. You could include this information if that would be helpful to your readers. Alternate translation: “your crops”
11:10	nbu8		rc://*/ta/man/translate/figs-metonymy	וְ⁠הִשְׁקִ֥יתָ בְ⁠רַגְלְ⁠ךָ֖	1	The word **foot** refers to hard work. In Egypt, workers would use their feet to turn a water wheel that would water the fields. If it would be helpful in your language, you could use an equivalent expression from your language or state the meaning plainly. Alternate translation: “and labored just to water the fields”
11:10	kfl7		rc://*/ta/man/translate/figs-idiom	כְּ⁠גַ֥ן הַ⁠יָּרָֽק	1	Here, **garden of herbs** refers to a vegetable garden. If it would be helpful for your readers, you could state the meaning plainly. Alternate translation: “vegetable garden”
11:11	wn5t		rc://*/ta/man/translate/figs-personification	לִ⁠מְטַ֥ר הַ⁠שָּׁמַ֖יִם תִּשְׁתֶּה־מָּֽיִם	1	Here, Moses speaks of the land as if it were a person who could **drink water**. If it would be helpful in your language, you could express the meaning plainly. Alternate translation: “watered by rainfall”
11:12	a1x8		rc://*/ta/man/translate/figs-metonymy	תָּמִ֗יד עֵינֵ֨י יְהוָ֤ה אֱלֹהֶ֨י⁠ךָ֙ בָּ֔⁠הּ	1	Here **eyes** represents attention and care. If it would be helpful in your language, you could use an equivalent expression from your language or state the meaning plainly. Alternate translation: “Yahweh your God cares for it always”
11:13	l1bu		rc://*/ta/man/translate/grammar-connect-condition-hypothetical	וְ⁠הָיָ֗ה אִם	1	Moses is suggesting that this is a hypothetical condition, that Yahweh will only bless the Israelites if they obey his commands. Use a natural form in your language for introducing a situation that could happen. Alternate translation: “It will come to pass, if”
11:13	ro0e		rc://*/ta/man/translate/figs-reduplication	שָׁמֹ֤עַ תִּשְׁמְעוּ֙	1	Moses is repeating the verb **listen** in order to intensify the idea that it expresses. If your language can repeat words for intensification, it would be appropriate to do that here in your translation. If not, your language may have another way of expressing the emphasis. Alternate translation: “you will surely listen”
11:13	r5mf		rc://*/ta/man/translate/figs-explicit	מִצְוֺתַ֔⁠י	1	Moses is relaying Yahweh’s commandments to the Israelites. He does not mean that the commandments originate from him. You could include this information if that would be helpful for your readers. Alternate translation: “Yahweh’s commandments”
11:13	tfk6		rc://*/ta/man/translate/figs-doublet	בְּ⁠כָל־לְבַבְ⁠כֶ֖ם וּ⁠בְ⁠כָל־נַפְשְׁ⁠כֶֽם	1	Here, heart and soul could be: (1) terms that both refer to a person’s inner being that are used together for emphasis. Alternate translation: “with all your inner being” (2) terms that refer to different aspects of a person’s inner being. Alternate translation: “with all your being and with all your person”
11:14	epdj		rc://*/ta/man/translate/grammar-connect-condition-hypothetical	וְ⁠נָתַתִּ֧י	1	This verse continues the hypothetical situation proposed in the previous verse. Use a natural form in your language for introducing the consequence of a situation that could happen. Alternate translation: “and if that happens, then I will give”
11:14	y9qx		rc://*/ta/man/translate/figs-explicit	וְ⁠נָתַתִּ֧י מְטַֽר־אַרְצְ⁠כֶ֛ם בְּ⁠עִתּ֖⁠וֹ יוֹרֶ֣ה וּ⁠מַלְק֑וֹשׁ	1	The implication is that Yahweh will cause **the rain** to fall on the **land** at the proper times for growing crops. The **former rain** is the spring rains and the **latter rain** is the autumn rains. You could include this information if that would be helpful to your readers. “I will cause it to rain on your land in the proper season, spring and fall”
11:14	b1z3		rc://*/ta/man/translate/writing-pronouns	וְ⁠נָתַתִּ֧י	1	Here, **I** refers to Yahweh. Moses is telling the Israelites what Yahweh said. If it would be helpful for your readers, you could use the third-person pronoun. Alternate translation: “then Yahweh will give”
11:14	nxk0		rc://*/ta/man/translate/grammar-collectivenouns	מְטַֽר & דְגָנֶ֔⁠ךָ וְ⁠תִֽירֹשְׁ⁠ךָ֖ וְ⁠יִצְהָרֶֽ⁠ךָ	1	In this verse, the words **rain**, **grain**, **wine**, and **oil** are singular in form, but they refer to all rainfall, crops and produce as a group. If it would be helpful in your language, you could say this plainly, as modeled by the UST.
11:14	lfxa		rc://*/ta/man/translate/figs-youcrowd	וְ⁠אָסַפְתָּ֣ דְגָנֶ֔⁠ךָ וְ⁠תִֽירֹשְׁ⁠ךָ֖ וְ⁠יִצְהָרֶֽ⁠ךָ	1	Even though Moses is speaking to all the Israelites, **you** and **your** are singular here. If the singular forms of these pronouns would not be natural in your language, you could use the plural forms in your translation.
11:14	tiy4		rc://*/ta/man/translate/figs-explicit	וְ⁠תִֽירֹשְׁ⁠ךָ֖ וְ⁠יִצְהָרֶֽ⁠ךָ	1	The implication is that Yahweh will bless the crops of grapes and olives. Wine is made from grapes and oil is made from olives. You could include this information if that would be helpful to your readers. Alternate translation: “grapes for your new wine and olive trees for your oil”
11:15	hnhl		rc://*/ta/man/translate/grammar-connect-condition-hypothetical	וְ⁠נָתַתִּ֛י	1	This verse continues the hypothetical situation proposed in [verse 13](../11/13.md). Use a natural form in your language for introducing the consequence of a situation that could happen. Alternate translation: “Then, I will give”
11:15	ukl6		rc://*/ta/man/translate/writing-pronouns	וְ⁠נָתַתִּ֛י	1	Here, **I** refers to Yahweh. Moses is telling the Israelites what Yahweh said. If it would be helpful for your readers, you could use the third-person pronoun. Alternate translation: “And Yahweh will give”
11:15	nrls		rc://*/ta/man/translate/figs-youcrowd	בְּ⁠שָׂדְ⁠ךָ֖ לִ⁠בְהֶמְתֶּ֑⁠ךָ וְ⁠אָכַלְתָּ֖ וְ⁠שָׂבָֽעְתָּ	1	Even though Moses is speaking to all the Israelites, **you** and **your** are singular here. If the singular forms of these pronouns would not be natural in your language, you could use the plural forms in your translation.
11:15	wrwl		rc://*/ta/man/translate/figs-explicit	וְ⁠אָכַלְתָּ֖ וְ⁠שָׂבָֽעְתָּ	1	Moses means that the Israelites will always have enough food to eat. This does not mean that, after eating, the Israelites will be satisfied and never have to eat again. You could include this information if that would be helpful for your readers. Alternate translation: “and you will always have enough food to eat”
11:16	vz1g		rc://*/ta/man/translate/figs-hypo	פֶּ֥ן	1	Moses is using the word **lest** to introduce a hypothetical condition as a warning. Use a natural form in your language for introducing a situation that could happen. Alternate translation: “in case”
11:16	f3wj		rc://*/ta/man/translate/figs-metonymy	יִפְתֶּ֖ה לְבַבְ⁠כֶ֑ם	1	Here **heart** represents a person’s desire and will. If it would be helpful in your language, you could use an equivalent expression from your language or state the meaning plainly. Alternate translation: “you are deceived by your desires”
11:16	bvcq		rc://*/ta/man/translate/grammar-collectivenouns	יִפְתֶּ֖ה לְבַבְ⁠כֶ֑ם	1	In this verse, the word **heart** is singular in form, but it refers to all the hearts of the Israelites as a group. If it would be helpful in your language, you could say this plainly. Alternate translation: “your hearts are deceived”
11:16	g77o		rc://*/ta/man/translate/figs-activepassive	יִפְתֶּ֖ה לְבַבְ⁠כֶ֑ם	1	If your language does not use this passive form, you could express the idea in active form or in another way that is natural in your language. Alternate translation: “your heart causes you to disobey”
11:16	a9sp		rc://*/ta/man/translate/figs-metaphor	וְ⁠סַרְתֶּ֗ם	1	Here, **turn aside** means to disobey or stop following. Moses is speaking of commandments as if they were a path and saying that disobeying commandments is like turning aside from that path. If this phrase does not have that meaning in your language, you could use an idiom from your language that does have this meaning or state the meaning plainly. Alternate translation: “and disobey”
11:17	zgj8		rc://*/ta/man/translate/figs-metaphor	וְ⁠חָרָ֨ה אַף־יְהוָ֜ה בָּ⁠כֶ֗ם	1	Moses is speaking as if Yahweh’s anger were a fire that burns and destroys things. If it would be helpful in your language, you could state the meaning plainly. Alternate translation: “And Yahweh your God will rage against you”
11:17	om98		rc://*/ta/man/translate/figs-metonymy	אַף	1	Here, **nose** represents anger. If it would be helpful in your language, you could use a body part from your language that is associated with anger or state the meaning plainly. Alternate translation: “the anger of”
11:17	x9gt		rc://*/ta/man/translate/grammar-connect-words-phrases	וְ⁠עָצַ֤ר אֶת־הַ⁠שָּׁמַ֨יִם֙ וְ⁠לֹֽא־יִהְיֶ֣ה מָטָ֔ר וְ⁠הָ֣⁠אֲדָמָ֔ה לֹ֥א תִתֵּ֖ן אֶת־יְבוּלָ֑⁠הּ וַ⁠אֲבַדְתֶּ֣ם מְהֵרָ֗ה מֵ⁠עַל֙ הָ⁠אָ֣רֶץ הַ⁠טֹּבָ֔ה	1	Moses is describing a chain of events that will happen as the result of disobedience. If there is no rain, then the crops will not grow. If the crops do not grow, then the people will die from starvation. If the connection between these statements is unclear, you may want to use connecting words to show the cause-and-effect relationships. Alternate translation: “And he will restrain the heavens so there will be no rain, and then the land will not give its fruit, and then you will perish quickly from off the good land”
11:17	a2a4		rc://*/ta/man/translate/figs-explicit	וְ⁠עָצַ֤ר אֶת־הַ⁠שָּׁמַ֨יִם֙ וְ⁠לֹֽא־יִהְיֶ֣ה מָטָ֔ר	1	The implication is that Yahweh will keep the rain from falling from the sky. You could include this information if that would be helpful to your readers. Alternate translation: “And he will not let rain fall”
